X,Y,Z
-4.13648,-2.22943,23.1922
-4.20929,-2.22749,24.8693
-4.26784,-2.20922,26.639
-4.31002,-2.1728,28.463
-4.33402,-2.11685,30.2938
-4.33848,-2.04052,32.077
-4.32261,-1.94369,33.7542
-4.28631,-1.82711,35.2681
-4.23022,-1.69246,36.5672
-4.15571,-1.54235,37.6109
-4.06473,-1.38018,38.3731
-3.95965,-1.21001,38.844
-3.84304,-1.0362,39.0304
-3.71744,-0.863173,38.9528
-3.58518,-0.695062,38.6428
-3.44826,-0.535423,38.1382
-3.30828,-0.387052,37.4791
-3.16651,-0.251882,36.7047
-3.02391,-0.130987,35.8504
-2.88127,-0.0246698,34.9465
-2.73925,0.0673964,34.0174
-2.59841,0.146005,33.0822
-2.45932,0.212263,32.1547
-2.32247,0.267456,31.2445
-2.18836,0.312949,30.3577
-2.05742,0.350113,29.4978
-1.93006,0.380279,28.6663
-1.80664,0.404711,27.8637
-1.68746,0.424596,27.0893
-1.57279,0.441042,26.3421
-1.46287,0.455083,25.6207
-1.35791,0.467684,24.9237
-1.25812,0.479746,24.2497
-1.16373,0.492108,23.5973
-1.07504,0.505533,22.9653
-0.992367,0.520688,22.3525
-0.916144,0.538103,21.7581
-0.846842,0.558118,21.181
-0.784945,0.580838,20.6205
-0.730854,0.606112,20.0759
-0.684795,0.633566,19.5466
-0.646741,0.662696,19.0321
-0.616403,0.692986,18.5318
-0.593279,0.724004,18.0453
-0.576736,0.755465,17.5722
-0.566096,0.787233,17.1122
-0.560697,0.819304,16.6648
-0.559931,0.851767,16.2298
-0.563263,0.884775,15.807
-0.570234,0.918514,15.396
-0.580461,0.95319,14.9967
-0.593626,0.989007,14.6088
-0.609473,1.02617,14.2322
-0.627798,1.06488,13.8667
-0.648441,1.10532,13.5124
-0.671284,1.14767,13.169
-0.696242,1.1921,12.8367
-0.72326,1.23879,12.5155
-0.752308,1.28789,12.2055
-0.783378,1.33958,11.907
-0.81648,1.394,11.6202
-0.851641,1.45132,11.3455
-0.888901,1.51171,11.0836
-0.928308,1.57533,10.835
-0.969922,1.64233,10.6008
-1.01381,1.71289,10.382
-1.06003,1.78718,10.18
-1.10866,1.86536,9.99658
-1.15977,1.94759,9.8338
-1.21342,2.03404,9.69424
-1.26964,2.12484,9.58101
-1.32849,2.22014,9.49789
-1.38997,2.32006,9.44941
-1.45407,2.42467,9.44101
-1.52071,2.53403,9.47916
-1.58979,2.64814,9.57156
-1.66113,2.76693,9.72724
-1.73444,2.89024,9.95678
-1.80936,3.01781,10.2724
-1.88535,3.14924,10.6879
-1.96171,3.28397,11.2191
-2.03757,3.42121,11.8829
-2.11176,3.55995,12.6976
-2.18288,3.69886,13.6818
-2.24917,3.83632,14.8533
-2.30855,3.97032,16.2277
-2.35856,4.09849,17.8159
-2.39642,4.21808,19.6212
-2.41904,4.32601,21.6369
-2.42315,4.41899,23.8419
-2.40547,4.49364,26.1988
-2.36291,4.54672,28.6519
-2.29291,4.57539,31.128
-2.19375,4.57753,33.5393
-2.06486,4.55202,35.7906
-1.90711,4.49894,37.7879
-1.72298,4.41969,39.4491
-1.51653,4.31691,40.7138
-1.29324,4.19423,41.55
-1.05961,4.05586,41.9564
-0.822634,3.90608,41.9605
-0.589167,3.74875,41.6121
-0.365303,3.58703,40.9747
-0.155849,3.42317,40.1171
0.03599,3.25867,39.1058
0.208673,3.09442,37.9997
0.362147,2.93107,36.8473
0.497528,2.76918,35.6859
0.616724,2.60944,34.5423
0.722084,2.45265,33.4344
0.816109,2.29983,32.3725
0.901234,2.15211,31.3617
0.979667,2.01075,30.4035
1.05327,1.87707,29.4966
1.12347,1.75237,28.6384
1.19125,1.63783,27.8256
1.25715,1.5344,27.0546
1.32135,1.44269,26.3218
1.38382,1.36295,25.6241
1.44443,1.29504,24.9586
1.50309,1.23852,24.3229
1.5598,1.19273,23.7148
1.61469,1.15686,23.1328
1.66802,1.1301,22.5755
1.72012,1.1116,22.042
1.77139,1.10059,21.5315
1.82228,1.09633,21.0438
1.8732,1.09817,20.5785
1.9246,1.10551,20.1358
1.97687,1.11783,19.716
2.03037,1.13467,19.3195
2.08545,1.15559,18.9471
2.14239,1.18024,18.5998
2.20145,1.20829,18.2789
2.26283,1.23945,17.9858
2.32673,1.27344,17.7224
2.39326,1.31004,17.4908
2.46254,1.34899,17.2936
2.53461,1.39009,17.1335
2.6095,1.43309,17.014
2.68716,1.47777,16.9388
2.76753,1.52386,16.9122
2.85046,1.57107,16.9388
2.93576,1.61907,17.0239
3.02314,1.66749,17.1731
3.11226,1.71587,17.3923
3.20267,1.7637,17.6877
3.29383,1.81039,18.0657
3.38507,1.85523,18.5322
3.47563,1.89743,19.0929
3.56458,1.9361,19.7521
3.65091,1.97023,20.5129
3.73345,1.99871,21.3762
3.81093,2.02037,22.3397
3.88199,2.03397,23.3978
3.94521,2.03828,24.5407
3.99918,2.03208,25.7534
4.0425,2.01428,27.0163
4.07392,1.98398,28.3047
4.09237,1.94053,29.5897
4.09703,1.88365,30.8393
4.08742,1.81347,32.0201
4.06344,1.73061,33.0995
4.02537,1.63619,34.0477
3.97387,1.5318,34.84
3.90996,1.41951,35.4586
3.83492,1.30168,35.8936
3.75021,1.18092,36.1433
3.65738,1.05991,36.2135
3.55798,0.941248,36.1169
3.45348,0.827315,35.8708
3.34523,0.720177,35.4958
3.23446,0.621501,35.0135
3.12225,0.532529,34.4456
3.00954,0.454079,33.8123
2.8972,0.386589,33.1317
2.78601,0.330167,32.4193
2.67671,0.284662,31.6881
2.56999,0.249727,30.9482
2.46651,0.224882,30.2078
2.36694,0.20956,29.4727
2.27189,0.203144,28.7474
2.18201,0.204989,28.0349
2.0979,0.214432,27.3372
2.02015,0.230794,26.6556
1.94934,0.253375,25.9908
1.88596,0.281443,25.3433
1.83048,0.31423,24.713
1.78323,0.350934,24.1
1.74441,0.390737,23.5042
1.71408,0.432833,22.9252
1.69214,0.476462,22.3631
1.67834,0.520955,21.8175
1.6723,0.565764,21.2884
1.67357,0.610478,20.7758
1.68165,0.654828,20.2796
1.69606,0.698677,19.8
1.71632,0.741995,19.3369
1.74201,0.784843,18.8908
1.77276,0.827339,18.4618
1.80827,0.869649,18.0505
1.84828,0.911958,17.6574
1.89259,0.954465,17.2833
1.94104,0.997366,16.929
1.99353,1.04085,16.5955
2.04996,1.0851,16.2843
2.11028,1.13027,15.9968
2.17444,1.1765,15.7348
2.24242,1.2239,15.5005
2.31419,1.27256,15.2966
2.38972,1.32254,15.1259
2.46897,1.37387,14.9919
2.55189,1.42652,14.8987
2.63838,1.48044,14.8509
2.72834,1.53552,14.8537
2.82159,1.59158,14.9131
2.91791,1.64839,15.0358
3.01697,1.70561,15.2291
3.1184,1.76284,15.5011
3.22168,1.81954,15.8603
3.32619,1.87507,16.3156
3.43116,1.92864,16.876
3.53566,1.97932,17.5499
3.63859,2.02601,18.3449
3.73868,2.06745,19.2666
3.83446,2.10223,20.3179
3.9243,2.12881,21.4977
4.00646,2.14554,22.8001
4.07906,2.15071,24.2129
4.14023,2.14265,25.7167
4.18814,2.11984,27.2846
4.22113,2.08096,28.8822
4.23782,2.02511,30.4687
4.23723,1.95188,31.9988
4.21885,1.86148,33.4257
4.18275,1.75483,34.7044
4.12957,1.63357,35.7955
4.06047,1.50006,36.6685
3.97708,1.35726,37.3043
3.88132,1.20853,37.6962
3.77527,1.05751,37.8501
3.66101,0.907768,37.782
3.54048,0.762674,37.5164
3.41538,0.625132,37.0825
3.28719,0.497473,36.512
3.1571,0.381379,35.8359
3.02611,0.277886,35.0828
2.89506,0.187442,34.2779
2.76467,0.110008,33.4421
2.63558,0.0451686,32.5921
2.5084,-0.00774938,31.7406
2.38366,-0.0495768,30.8969
2.26191,-0.0812179,30.0676
2.14361,-0.103586,29.2569
2.02922,-0.11756,28.4671
1.91915,-0.123952,27.6997
1.8138,-0.123492,26.9549
1.71353,-0.116821,26.2326
1.61869,-0.104492,25.5322
1.52962,-0.0869772,24.853
1.44668,-0.0646857,24.194
1.37024,-0.0379844,23.5545
1.30071,-0.00723143,22.9336
1.23851,0.0271844,22.3305
1.18408,0.0648001,21.7445
1.13781,0.105042,21.1749
1.09998,0.147212,20.6211
1.07069,0.190515,20.0826
1.04983,0.234126,19.5589
1.037,0.277288,19.0496
1.03163,0.319399,18.5543
1.03302,0.360065,18.0727
1.04044,0.399107,17.6043
1.05321,0.436528,17.149
1.07071,0.472468,16.7065
1.09246,0.507156,16.2766
1.11804,0.54087,15.8591
1.14715,0.573909,15.4539
1.17958,0.606572,15.0609
1.21516,0.639147,14.6799
1.2538,0.671904,14.3111
1.29545,0.705095,13.9545
1.34011,0.738952,13.6101
1.38778,0.773687,13.2782
1.43851,0.809496,12.959
1.49238,0.846557,12.653
1.54946,0.885037,12.3607
1.60985,0.925087,12.0828
1.67368,0.966851,11.82
1.74104,1.01046,11.5736
1.81209,1.05603,11.3447
1.88694,1.10368,11.1351
1.96573,1.15351,10.9467
2.04859,1.2056,10.782
2.13564,1.26001,10.6438
2.22701,1.31681,10.5356
2.32277,1.376,10.4618
2.42302,1.43759,10.4272
2.52777,1.50151,10.4379
2.63702,1.56768,10.5008
2.7507,1.63591,10.6243
2.86866,1.70596,10.8178
2.99065,1.77748,11.0924
3.1163,1.84999,11.4606
3.24508,1.92285,11.9363
3.37629,1.99526,12.5348
3.509,2.06619,13.2723
3.64202,2.13435,14.1653
3.7739,2.19819,15.2298
3.90282,2.25585,16.4798
4.02668,2.30515,17.9255
4.14301,2.3436,19.571
4.24906,2.36846,21.4116
4.34185,2.3768,23.4311
4.41832,2.36565,25.5991
4.47545,2.33221,27.8697
4.51056,2.27404,30.1813
4.52148,2.1894,32.4588
4.50687,2.07749,34.6186
4.46641,1.93873,36.5755
4.40088,1.77491,38.2517
4.31223,1.58927,39.5853
4.20334,1.38632,40.5369
4.07774,1.17164,41.0937
3.93925,0.951398,41.269
3.79152,0.731862,41.0982
3.6377,0.518848,40.6321
3.48028,0.317237,39.9302
3.32102,0.130625,39.0527
3.16111,-0.0388214,38.0561
3.00136,-0.190312,36.9887
2.84239,-0.32423,35.8898
2.68481,-0.441838,34.789
2.52927,-0.544982,33.7073
2.37654,-0.635822,32.6584
2.22749,-0.716628,31.6504
2.08311,-0.789617,30.6871
1.94446,-0.856838,29.7692
1.81269,-0.920079,28.8958
1.68897,-0.980791,28.0645
1.57445,-1.04003,27.2727
1.47015,-1.09843,26.5175
1.37685,-1.15626,25.7959
1.29504,-1.21344,25.1053
1.22479,-1.26978,24.4433
1.16585,-1.32501,23.808
1.1177,-1.37896,23.1975
1.0796,-1.43156,22.6106
1.05075,-1.48291,22.046
1.0303,-1.53322,21.5028
1.01746,-1.5828,20.9804
1.01148,-1.63202,20.4784
1.01168,-1.68127,19.9965
1.01745,-1.73094,19.5346
1.02826,-1.78144,19.0929
1.04364,-1.83312,18.6715
1.06318,-1.88633,18.271
1.08653,-1.94138,17.8921
1.11337,-1.99854,17.5355
1.14345,-2.05806,17.2024
1.17653,-2.12015,16.8942
1.2124,-2.18499,16.6124
1.25088,-2.25274,16.359
1.29181,-2.32351,16.1364
1.33502,-2.39741,15.9472
1.38035,-2.47447,15.7946
1.42763,-2.55472,15.6824
1.47667,-2.63815,15.6146
1.52725,-2.72467,15.596
1.57912,-2.81417,15.6321
1.63198,-2.90644,15.7289
1.68546,-3.00123,15.893
1.73912,-3.09819,16.1315
1.79243,-3.19685,16.4521
1.84476,-3.29664,16.8628
1.89538,-3.39687,17.3712
1.94339,-3.49668,17.9851
1.9878,-3.59509,18.7109
2.02745,-3.69093,19.5536
2.06107,-3.78289,20.5157
2.08726,-3.86949,21.5966
2.10453,-3.94915,22.7911
2.11134,-4.02017,24.0889
2.1062,-4.08085,25.4735
2.0877,-4.12951,26.9219
2.05464,-4.16461,28.4044
2.00615,-4.18483,29.8858
1.94177,-4.18918,31.3263
1.86157,-4.17708,32.6844
1.76625,-4.14843,33.9191
1.65713,-4.10363,34.9936
1.53616,-4.04357,35.8778
1.40588,-3.96956,36.551
1.26921,-3.88325,37.0031
1.12937,-3.78646,37.2348
0.989627,-3.68108,37.2565
0.853107,-3.56893,37.0868
0.722618,-3.45169,36.7499
0.60051,-3.33084,36.2727
0.48859,-3.20764,35.6833
0.388101,-3.08316,35.0082
0.299749,-2.95832,34.2715
0.22377,-2.83392,33.4939
0.160025,-2.71065,32.6927
0.108093,-2.58919,31.8813
0.067367,-2.47015,31.0702
0.0371305,-2.3541,30.2669
0.0166233,-2.24161,29.4768
0.00508596,-2.13321,28.7032
0.00179067,-2.02944,27.9484
0.00605687,-1.9308,27.2135
0.0172548,-1.83779,26.4989
0.0347978,-1.75093,25.8044
0.0581251,-1.67071,25.1299
0.0866761,-1.59766,24.4748
0.119861,-1.53228,23.8385
0.157032,-1.47501,23.2204
0.197466,-1.42625,22.6198
0.240369,-1.38625,22.0363
0.284906,-1.35507,21.4692
0.330257,-1.33259,20.9182
0.375689,-1.31846,20.3828
0.420609,-1.31219,19.8627
0.464604,-1.31317,19.3575
0.507446,-1.32076,18.867
0.549068,-1.33433,18.391
0.589537,-1.35332,17.9294
0.629011,-1.37723,17.4821
0.66771,-1.40567,17.0491
0.705889,-1.43831,16.6303
0.743815,-1.4749,16.226
0.781756,-1.51526,15.8362
0.819971,-1.55927,15.4613
0.858706,-1.60685,15.1017
0.898188,-1.65797,14.7579
0.93863,-1.71262,14.4306
0.980223,-1.77081,14.1205
1.02314,-1.83261,13.8289
1.06754,-1.89805,13.5568
1.11356,-1.96721,13.306
1.16131,-2.04016,13.0783
1.21091,-2.11698,12.876
1.26241,-2.19774,12.7018
1.31588,-2.28251,12.5589
1.37133,-2.37134,12.4512
1.42876,-2.46424,12.3833
1.4881,-2.56121,12.3604
1.54926,-2.66221,12.3888
1.61205,-2.76712,12.4755
1.67624,-2.87578,12.6289
1.74149,-2.98792,12.8581
1.80736,-3.10317,13.1737
1.87327,-3.22102,13.587
1.93849,-3.34083,14.1104
2.0021,-3.46175,14.7566
2.06301,-3.58274,15.5386
2.11989,-3.70251,16.4684
2.17116,-3.81953,17.5562
2.21502,-3.932,18.8093
2.24943,-4.03788,20.2297
2.27218,-4.13489,21.8128
2.28091,-4.22059,23.5453
2.27328,-4.29245,25.4033
2.24703,-4.34802,27.3512
2.20023,-4.38503,29.342
2.13146,-4.40162,31.3181
2.03999,-4.39651,33.2151
1.92602,-4.36914,34.966
1.79077,-4.31982,36.5072
1.63655,-4.24968,37.7851
1.46673,-4.16066,38.7611
1.2855,-4.05529,39.4151
1.09767,-3.93646,39.7467
0.908256,-3.80709,39.7738
0.722118,-3.66996,39.5287
0.543588,-3.52743,39.0531
0.37618,-3.3814,38.3932
0.222409,-3.23332,37.5949
0.0837496,-3.08425,36.7006
-0.0392875,-2.935,35.7468
-0.147,-2.78623,34.7632
-0.240297,-2.63853,33.7725
-0.320505,-2.49245,32.7915
-0.389199,-2.34857,31.8314
-0.448068,-2.20744,30.8994
-0.498829,-2.06963,29.9994
-0.543156,-1.93571,29.1331
-0.582652,-1.80624,28.3003
-0.618814,-1.6818,27.5002
-0.653017,-1.563,26.7313
-0.686486,-1.45052,25.9916
-0.720248,-1.34507,25.2794
-0.755093,-1.24742,24.5928
-0.791513,-1.15834,23.9301
-0.829675,-1.07854,23.2898
-0.869439,-1.00852,22.6705
-0.910436,-0.948528,22.0712
-0.952192,-0.898471,21.4907
-0.994258,-0.857961,20.9281
-1.0363,-0.826383,20.3829
-1.07815,-0.802994,19.8543
-1.11978,-0.787009,19.3418
-1.16131,-0.777661,18.8449
-1.20293,-0.774242,18.3635
-1.24492,-0.776121,17.8971
-1.28756,-0.782745,17.4455
-1.33114,-0.79364,17.0087
-1.37596,-0.808404,16.5866
-1.42229,-0.826702,16.1793
-1.47042,-0.848256,15.7868
-1.52057,-0.872841,15.4094
-1.57299,-0.900274,15.0474
-1.6279,-0.930413,14.7013
-1.68548,-0.96315,14.3717
-1.74594,-0.998403,14.0593
-1.80945,-1.03611,13.7653
-1.87618,-1.07624,13.4907
-1.94629,-1.11876,13.2371
-2.01991,-1.16366,13.0063
-2.0972,-1.21092,12.8005
-2.17826,-1.26052,12.6224
-2.26321,-1.31244,12.4751
-2.35212,-1.36665,12.3623
-2.44505,-1.42308,12.2885
-2.54201,-1.48165,12.259
-2.64299,-1.54222,12.2797
-2.74789,-1.6046,12.3577
-2.85657,-1.66854,12.5011
-2.96879,-1.7337,12.7192
-3.08419,-1.79964,13.0221
-3.20232,-1.86578,13.4215
-3.32253,-1.93142,13.9294
-3.44402,-1.99567,14.559
-3.56577,-2.05742,15.3233
-3.68653,-2.11539,16.2347
-3.8048,-2.16801,17.3042
-3.91882,-2.21349,18.5395
-4.02655,-2.24983,19.944
-4.12572,-2.27479,21.5142
-4.2139,-2.286,23.2384
-4.28854,-2.28108,25.094
-4.34712,-2.25772,27.0472
-4.38732,-2.21388,29.052
-4.40717,-2.14803,31.0515
-4.40528,-2.05931,32.9812
-4.38097,-1.94775,34.7731
-4.33441,-1.81442,36.362
-4.26665,-1.6615,37.6915
-4.17954,-1.49224,38.72
-4.07558,-1.31079,39.4245
-3.95766,-1.12193,39.802
-3.82878,-0.930752,39.8682
-3.69176,-0.74222,39.6543
-3.54906,-0.560815,39.2017
-3.40266,-0.390217,38.5572
-3.25407,-0.233106,37.7675
-3.10441,-0.0910997,36.8762
-2.95449,0.0351798,35.9211
-2.80499,0.145957,34.9332
-2.6565,0.242104,33.9364
-2.50958,0.32494,32.9481
-2.36481,0.396052,31.9804
-2.22276,0.457158,31.0407
-2.08402,0.51001,30.1335
-1.94917,0.556322,29.2603
-1.8188,0.597732,28.4214
-1.69354,0.635771,27.6157
-1.57404,0.671837,26.8418
-1.461,0.707163,26.0978
-1.35519,0.742773,25.3818
-1.25741,0.779428,24.6918
-1.16844,0.817581,24.0262
-1.08899,0.85735,23.3833
-1.01952,0.898555,22.7618
-0.960214,0.940806,22.1604
-0.910927,0.983635,21.5782
-0.871217,1.02662,21.0143
-0.840435,1.06946,20.4678
-0.817818,1.11203,19.9382
-0.802575,1.15434,19.4249
-0.793942,1.19654,18.9276
-0.791218,1.23885,18.4458
-0.793777,1.28155,17.9794
-0.801075,1.32493,17.528
-0.812644,1.3693,17.0918
-0.828088,1.41496,16.6706
-0.847076,1.46219,16.2644
-0.869333,1.51126,15.8736
-0.894636,1.56241,15.4983
-0.922803,1.61589,15.1389
-0.953694,1.6719,14.796
-0.987197,1.73065,14.4703
-1.02323,1.79233,14.1627
-1.06174,1.8571,13.8742
-1.10267,1.92514,13.6063
-1.146,1.9966,13.3606
-1.1917,2.07161,13.1391
-1.23974,2.1503,12.9443
-1.29011,2.23278,12.779
-1.34277,2.31915,12.6466
-1.39765,2.40946,12.5513
-1.45469,2.50375,12.4978
-1.51375,2.60201,12.4918
-1.57468,2.70418,12.5396
-1.63725,2.81014,12.6489
-1.70117,2.91969,12.828
-1.76603,3.03253,13.0867
-1.83133,3.14824,13.4357
-1.89644,3.26628,13.8865
-1.96053,3.38593,14.4516
-2.02265,3.50627,15.1435
-2.08159,3.62618,15.9749
-2.13595,3.74429,16.9569
-2.18407,3.859,18.0985
-2.22409,3.96841,19.4049
-2.2539,4.07042,20.8758
-2.27128,4.16271,22.5034
-2.27387,4.24282,24.2705
-2.25939,4.30828,26.1493
-2.22572,4.35669,28.1002
-2.17113,4.38598,30.0727
-2.09446,4.3945,32.0071
-1.99533,4.38124,33.8383
-1.87432,4.34595,35.5011
-1.73303,4.28924,36.936
-1.57415,4.21255,38.0949
-1.40133,4.118,38.9465
-1.21897,4.00824,39.4779
-1.0319,3.88616,39.6956
-0.845078,3.75462,39.6225
-0.663131,3.61621,39.2943
-0.490068,3.47311,38.7541
-0.329015,3.32705,38.0476
-0.182094,3.17932,37.219
-0.0504246,3.03089,36.3082
0.0657748,2.8825,35.3488
0.167011,2.73479,34.3678
0.254324,2.58832,33.3855
0.329102,2.44365,32.4165
0.39293,2.30134,31.4705
0.447474,2.16194,30.5535
0.494402,2.02598,29.6685
0.53533,1.89401,28.8166
0.571799,1.76656,27.9975
0.605245,1.64417,27.2101
0.63699,1.52742,26.4527
0.66821,1.41692,25.7237
0.699901,1.31336,25.0211
0.732829,1.21748,24.3432
0.767474,1.13001,23.6885
0.804,1.05165,23.0555
0.842267,0.982896,22.443
0.881904,0.923998,21.8497
0.922427,0.874877,21.2749
0.963373,0.835159,20.7176
1.00439,0.80424,20.1771
1.04529,0.781388,19.653
1.08604,0.765824,19.1446
1.12673,0.756788,18.6515
1.16755,0.753579,18.1735
1.20876,0.755571,17.7102
1.25062,0.762217,17.2614
1.29343,0.77305,16.827
1.33747,0.787675,16.407
1.38302,0.805763,16.0012
1.43033,0.827043,15.6099
1.47966,0.851294,15.2332
1.53122,0.878341,14.8714
1.58524,0.908048,14.5249
1.6419,0.940311,14.1942
1.70141,0.975056,13.88
1.76393,1.01223,13.5832
1.82965,1.0518,13.305
1.89871,1.09375,13.0467
1.97128,1.13807,12.8099
2.04749,1.18476,12.5967
2.12747,1.2338,12.4095
2.21134,1.2852,12.2513
2.2992,1.33893,12.1255
2.39112,1.39494,12.0363
2.48713,1.45317,11.9886
2.58724,1.51352,11.988
2.69141,1.57582,12.0413
2.79951,1.63987,12.1561
2.91137,1.70538,12.3414
3.02668,1.77194,12.6072
3.14504,1.83906,12.9646
3.2659,1.90609,13.4259
3.38853,1.97222,14.0043
3.51201,2.03643,14.7132
3.63519,2.09751,15.5661
3.75666,2.15401,16.5754
3.87475,2.2042,17.751
3.98751,2.24612,19.0992
4.09273,2.27759,20.6203
4.18799,2.29622,22.3068
4.27069,2.29953,24.1414
4.33821,2.28508,26.0949
4.38804,2.2506,28.1259
4.41796,2.19422,30.1805
4.42622,2.11466,32.1952
4.41176,2.01149,34.1005
4.37437,1.88529,35.8266
4.31472,1.73777,37.3101
4.23438,1.57178,38.5004
4.13568,1.39121,39.3648
4.02149,1.20075,39.8913
3.89491,1.00558,40.0886
3.75897,0.810935,39.9828
3.61638,0.621701,39.6136
3.46939,0.442062,39.0279
3.31972,0.275223,38.2748
3.16863,0.123286,37.4015
3.01704,-0.0127356,36.4496
2.86568,-0.132784,35.4539
2.71513,-0.237563,34.4419
2.56599,-0.328323,33.4339
2.41883,-0.406657,32.4443
2.27426,-0.474341,31.4822
2.13291,-0.533212,30.553
1.99541,-0.585087,29.6592
1.86245,-0.631704,28.8012
1.73471,-0.674682,27.9782
1.61294,-0.715488,27.1888
1.49796,-0.75539,26.431
1.39061,-0.795414,25.7027
1.29176,-0.836281,25.002
1.20224,-0.878378,24.3268
1.1227,-0.921748,23.6755
1.05354,-0.966154,23.0466
0.994846,-1.01119,22.4388
0.946361,-1.05643,21.8509
0.907557,-1.1015,21.2819
0.877729,-1.14618,20.7312
0.856087,-1.19044,20.1979
0.841829,-1.23434,19.6817
0.834195,-1.27809,19.182
0.832492,-1.32196,18.6985
0.836104,-1.36625,18.2311
0.844494,-1.41128,17.7795
0.857202,-1.45737,17.3438
0.873836,-1.50483,16.924
0.894067,-1.55395,16.5202
0.91762,-1.60501,16.1328
0.944271,-1.65826,15.7621
0.973836,-1.71393,15.4087
1.00617,-1.77223,15.0734
1.04115,-1.83336,14.757
1.0787,-1.89751,14.4607
1.11873,-1.96484,14.1858
1.1612,-2.0355,13.9341
1.20605,-2.10964,13.7076
1.25324,-2.18736,13.5088
1.30273,-2.26878,13.3406
1.35444,-2.35398,13.2065
1.40832,-2.443,13.1105
1.46426,-2.53586,13.0574
1.52212,-2.63253,13.0527
1.58171,-2.73295,13.103
1.6428,-2.83696,13.2154
1.70506,-2.94435,13.3984
1.76808,-3.05479,13.6611
1.83133,-3.16785,14.014
1.89417,-3.28296,14.468
1.95577,-3.39937,15.0347
2.01516,-3.51618,15.7259
2.07117,-3.63224,16.5528
2.12239,-3.74622,17.5253
2.16722,-3.85651,18.6508
2.20386,-3.9613,19.9329
2.23031,-4.05854,21.3696
2.24444,-4.14601,22.9516
2.24408,-4.22139,24.661
2.22711,-4.28236,26.4695
2.19163,-4.32673,28.3385
2.13611,-4.35258,30.2193
2.05961,-4.35844,32.0557
1.96193,-4.34346,33.7869
1.84374,-4.3075,35.3528
1.70673,-4.25118,36.6993
1.5535,-4.17588,37.7831
1.38757,-4.08363,38.5764
1.21311,-3.97689,39.0684
1.03464,-3.85834,39.2656
0.856775,-3.73063,39.1897
0.683812,-3.59618,38.8734
0.519465,-3.45704,38.3565
0.366643,-3.31487,37.6809
0.227345,-3.17094,36.8876
0.10266,-3.02622,36.0135
-0.00713664,-2.88148,35.09
-0.102432,-2.73735,34.1426
-0.184103,-2.59443,33.1907
-0.253354,-2.45325,32.2484
-0.311574,-2.31434,31.3253
-0.360235,-2.17818,30.4275
-0.400813,-2.04526,29.5584
-0.434746,-1.916,28.7194
-0.463403,-1.7908,27.9106
-0.488078,-1.67004,27.1312
-0.509984,-1.55406,26.3799
-0.530251,-1.44321,25.6554
-0.549927,-1.33785,24.956
-0.569959,-1.23839,24.2801
-0.591173,-1.14529,23.6264
-0.61423,-1.05908,22.9936
-0.639572,-0.980364,22.3804
-0.667377,-0.909707,21.7858
-0.697538,-0.847596,21.2089
-0.729707,-0.794314,20.6489
-0.763388,-0.74987,20.1051
-0.798065,-0.713986,19.5769
-0.833304,-0.686147,19.0638
-0.868819,-0.665689,18.5652
-0.904484,-0.651888,18.0807
-0.940309,-0.644026,17.61
-0.976407,-0.641439,17.1528
-1.01296,-0.643535,16.7087
-1.05019,-0.649799,16.2775
-1.08833,-0.659798,15.8591
-1.12763,-0.673166,15.4532
-1.16831,-0.689605,15.0597
-1.21061,-0.708873,14.6786
-1.25475,-0.730778,14.3099
-1.30091,-0.755171,13.9536
-1.34931,-0.781943,13.6099
-1.40012,-0.811014,13.2789
-1.45352,-0.842334,12.961
-1.5097,-0.875878,12.6565
-1.56881,-0.911637,12.3661
-1.63102,-0.949623,12.0905
-1.69651,-0.989859,11.8306
-1.76543,-1.03238,11.5875
-1.83794,-1.07722,11.3626
-1.91421,-1.12442,11.1577
-1.99437,-1.17404,10.9749
-2.07858,-1.2261,10.8168
-2.16697,-1.28063,10.6864
-2.25965,-1.33765,10.5874
-2.35672,-1.39714,10.5243
-2.45825,-1.45907,10.5024
-2.56425,-1.52335,10.528
-2.6747,-1.58985,10.6084
-2.78951,-1.65837,10.7522
-2.9085,-1.72861,10.9695
-3.03138,-1.80019,11.2716
-3.15774,-1.87257,11.6714
-3.287,-1.94506,12.1832
-3.41839,-2.01678,12.8225
-3.5509,-2.08663,13.6056
-3.68326,-2.15325,14.5487
-3.81392,-2.21499,15.6674
-3.94097,-2.26989,16.9742
-4.06221,-2.31569,18.4777
-4.17508,-2.34983,20.1791
-4.27678,-2.36951,22.0705
-4.36429,-2.37181,24.1313
-4.43457,-2.3538,26.3264
-4.48472,-2.31279,28.6052
-4.5122,-2.24656,30.9019
-4.5151,-2.15367,33.1387
-4.4924,-2.03368,35.2313
-4.44411,-1.88745,37.0969
-4.37138,-1.71721,38.6623
-4.27646,-1.52659,39.8726
-4.16242,-1.32046,40.6969
-4.03293,-1.10456,41.1307
-3.89172,-0.885113,41.1945
-3.74231,-0.668248,40.9287
-3.58763,-0.459489,40.3873
-3.42993,-0.263309,39.6297
-3.27077,-0.0828494,38.7152
-3.11121,0.0801687,37.6974
-2.95198,0.225335,36.6217
-2.79368,0.353316,35.5241
-2.63693,0.465561,34.4314
-2.48242,0.564012,33.362
-2.33091,0.650859,32.3277
-2.18332,0.728353,31.3353
-2.04063,0.798659,30.3875
-1.90391,0.863757,29.4845
-1.7743,0.925346,28.6249
-1.65297,0.984782,27.8064
-1.54103,1.04302,27.0262
-1.43947,1.10061,26.2813
-1.349,1.15771,25.5691
