time,X,Y,Z
61.05,12.7965,17.2581,26.8962
61.06,13.2657,17.2266,28.3949
61.07,13.6823,17.0008,29.9306
61.08,14.0313,16.5645,31.4662
61.09,14.2977,15.9092,32.9588
61.1,14.4672,15.0368,34.3615
61.11,14.5271,13.9607,35.6269
61.12,14.4675,12.7069,36.7103
61.13,14.2823,11.3127,37.5741
61.14,13.97,9.8247,38.1909
61.15,13.5341,8.29515,38.5468
61.16,12.9831,6.77721,38.642
61.17,12.3304,5.32051,38.4907
61.18,11.5932,3.96701,38.1184
61.19,10.7911,2.74821,37.5591
61.2,9.94523,1.68389,36.8505
61.21,9.07638,0.782342,36.0312
61.22,8.20409,0.04188,35.1369
61.23,7.34566,-0.546997,34.1987
61.24,6.51559,-0.999119,33.2418
61.25,5.72526,-1.33232,32.2854
61.26,4.98301,-1.56552,31.3435
61.27,4.29429,-1.71723,30.4251
61.28,3.66206,-1.80463,29.5356
61.29,3.08712,-1.84301,28.6776
61.3,2.56861,-1.84551,27.8518
61.31,2.10438,-1.82314,27.0578
61.32,1.69132,-1.78489,26.294
61.33,1.32572,-1.73795,25.559
61.34,1.00351,-1.68796,24.8509
61.35,0.720448,-1.63924,24.1678
61.36,0.472278,-1.59501,23.5082
61.37,0.254859,-1.55766,22.8706
61.38,0.0642346,-1.52887,22.2537
61.39,-0.103314,-1.5098,21.6563
61.4,-0.251235,-1.50121,21.0775
61.41,-0.382696,-1.5036,20.5164
61.42,-0.500582,-1.51727,19.9723
61.43,-0.607508,-1.54241,19.4447
61.44,-0.705833,-1.57914,18.933
61.45,-0.79768,-1.62759,18.4368
61.46,-0.884962,-1.6879,17.9557
61.47,-0.969408,-1.76027,17.4895
61.48,-1.05258,-1.84498,17.0379
61.49,-1.13592,-1.9424,16.6008
61.5,-1.22074,-2.05302,16.1781
61.51,-1.30827,-2.17742,15.7697
61.52,-1.39968,-2.31635,15.3757
61.53,-1.49609,-2.47065,14.9962
61.54,-1.59858,-2.64135,14.6314
61.55,-1.70825,-2.82958,14.2817
61.56,-1.82618,-3.03666,13.9476
61.57,-1.95349,-3.26405,13.6295
61.58,-2.09132,-3.51338,13.3283
61.59,-2.24088,-3.78645,13.0449
61.6,-2.40343,-4.0852,12.7806
61.61,-2.5803,-4.41176,12.5368
61.62,-2.77292,-4.76843,12.3152
61.63,-2.98279,-5.15761,12.118
61.64,-3.21152,-5.58188,11.9479
61.65,-3.46081,-6.04388,11.8078
61.66,-3.73247,-6.54633,11.7016
61.67,-4.02841,-7.09193,11.6335
61.68,-4.3506,-7.68327,11.6089
61.69,-4.7011,-8.32274,11.6337
61.7,-5.08199,-9.01235,11.7151
61.71,-5.49535,-9.75353,11.8615
61.72,-5.94319,-10.5468,12.0823
61.73,-6.42736,-11.3916,12.3884
61.74,-6.94945,-12.2856,12.7922
61.75,-7.51065,-13.2242,13.3075
61.76,-8.11155,-14.2004,13.949
61.77,-8.75192,-15.2031,14.7328
61.78,-9.4304,-16.2173,15.6752
61.79,-10.1442,-17.2224,16.7922
61.8,-10.8886,-18.192,18.098
61.81,-11.6567,-19.0927,19.6037
61.82,-12.4388,-19.8845,21.3151
61.83,-13.2218,-20.5203,23.2296
61.84,-13.9894,-20.948,25.3338
61.85,-14.7213,-21.1123,27.6001
61.86,-15.3934,-20.9593,29.984
61.87,-15.9788,-20.4417,32.4229
61.88,-16.4482,-19.526,34.8367
61.89,-16.7719,-18.1996,37.1309
61.9,-16.922,-16.4776,39.2035
61.91,-16.8753,-14.4067,40.9551
61.92,-16.6157,-12.0647,42.3009
61.93,-16.137,-9.55533,43.1819
61.94,-15.4448,-6.9971,43.5743
61.95,-14.5564,-4.5093,43.4926
61.96,-13.4997,-2.19751,42.9866
61.97,-12.311,-0.142123,42.1327
61.98,-11.0312,1.60792,41.0211
61.99,-9.70196,3.03536,39.7435
62,-8.36237,4.14991,38.3824
62.01,-7.04644,4.98077,37.0049
62.02,-5.78153,5.56843,35.6605
62.03,-4.58785,5.95757,34.3812
62.04,-3.47877,6.19193,33.1851
62.05,-2.4617,6.31098,32.0792
62.06,-1.53907,6.34847,31.0633
62.07,-0.70953,6.33205,30.1326
62.08,0.0310394,6.28362,29.2799
62.09,0.688629,6.22007,28.4971
62.1,1.27038,6.15412,27.7765
62.11,1.784,6.09512,27.1106
62.12,2.23741,6.04981,26.4933
62.13,2.63836,6.02289,25.9193
62.14,2.99431,6.01753,25.3844
62.15,3.31227,6.03577,24.8851
62.16,3.5987,6.0788,24.4191
62.17,3.85953,6.14721,23.9845
62.18,4.10013,6.24119,23.5802
62.19,4.32531,6.36059,23.2054
62.2,4.53936,6.50509,22.86
62.21,4.7461,6.6742,22.5441
62.22,4.94888,6.86737,22.2583
62.23,5.15065,7.08393,22.0033
62.24,5.35397,7.32315,21.7803
62.25,5.56107,7.58422,21.5906
62.26,5.77385,7.86622,21.4359
62.27,5.99391,8.16807,21.3178
62.28,6.22256,8.48851,21.2386
62.29,6.46088,8.82604,21.2002
62.3,6.70962,9.17887,21.2051
62.31,6.96931,9.54482,21.2558
62.32,7.24018,9.92128,21.3547
62.33,7.52216,10.3051,21.5043
62.34,7.81484,10.6926,21.707
62.35,8.1175,11.0794,21.965
62.36,8.42901,11.4604,22.2803
62.37,8.74782,11.8298,22.654
62.38,9.07195,12.1809,23.0869
62.39,9.39892,12.5064,23.5787
62.4,9.72574,12.7984,24.1282
62.41,10.0489,13.0482,24.7325
62.42,10.3643,13.247,25.3874
62.43,10.6675,13.386,26.0869
62.44,10.9534,13.4566,26.8229
62.45,11.2167,13.451,27.5854
62.46,11.4517,13.3625,28.3624
62.47,11.6526,13.1865,29.1402
62.48,11.8139,12.9205,29.9035
62.49,11.9303,12.5646,30.6361
62.5,11.997,12.1222,31.3216
62.51,12.0102,11.5999,31.9437
62.52,11.967,11.0073,32.4878
62.53,11.8661,10.3569,32.941
62.54,11.7074,9.66361,33.2933
62.55,11.4924,8.94367,33.538
62.56,11.2244,8.21414,33.6722
62.57,10.9078,7.49172,33.6964
62.58,10.5485,6.79196,33.6146
62.59,10.1534,6.12848,33.4337
62.6,9.73014,5.5124,33.1631
62.61,9.28655,4.95211,32.8133
62.62,8.8307,4.4531,32.3961
62.63,8.3703,4.01819,31.9231
62.64,7.91259,3.64779,31.4056
62.65,7.46405,3.3403,30.854
62.66,7.03036,3.09264,30.2776
62.67,6.61622,2.90063,29.6847
62.68,6.22545,2.75946,29.082
62.69,5.86093,2.66402,28.4753
62.7,5.52471,2.60926,27.869
62.71,5.21809,2.5903,27.267
62.72,4.94172,2.60271,26.6721
62.73,4.69573,2.64251,26.0865
62.74,4.47979,2.70625,25.5121
62.75,4.29326,2.79106,24.9502
62.76,4.13528,2.89461,24.402
62.77,4.00479,3.01505,23.8683
62.78,3.9007,3.15105,23.3499
62.79,3.82186,3.30167,22.8477
62.8,3.76715,3.46639,22.3622
62.81,3.73552,3.64501,21.8941
62.82,3.726,3.8376,21.4442
62.83,3.73774,4.04453,21.0132
62.84,3.77,4.26634,20.6019
62.85,3.8222,4.50377,20.2114
62.86,3.89389,4.7577,19.8428
62.87,3.98473,5.02911,19.4972
62.88,4.09457,5.31908,19.176
62.89,4.22335,5.62874,18.881
62.9,4.37116,5.95923,18.6139
62.91,4.53818,6.31168,18.3768
62.92,4.7247,6.68715,18.1722
62.93,4.93109,7.08661,18.0027
62.94,5.15779,7.51084,17.8714
62.95,5.40526,7.96038,17.7818
62.96,5.67398,8.43547,17.7377
62.97,5.96441,8.9359,17.7433
62.98,6.27693,9.46091,17.8034
62.99,6.61179,10.0091,17.9231
63,6.96908,10.5781,18.1079
63.01,7.34864,11.1646,18.3635
63.02,7.74997,11.7641,18.6959
63.03,8.17214,12.3706,19.1111
63.04,8.61369,12.9763,19.6149
63.05,9.07251,13.5718,20.2126
63.06,9.5457,14.1454,20.9084
63.07,10.0295,14.6836,21.7051
63.08,10.5189,15.1705,22.6034
63.09,11.0082,15.5886,23.6014
63.1,11.4899,15.9185,24.6935
63.11,11.9556,16.1404,25.8699
63.12,12.3958,16.2341,27.116
63.13,12.7994,16.1811,28.4117
63.14,13.1551,15.9655,29.7317
63.15,13.4507,15.5761,31.0457
63.16,13.6742,15.0078,32.3193
63.17,13.8145,14.2634,33.5156
63.18,13.8617,13.3543,34.5977
63.19,13.8083,12.3009,35.5308
63.2,13.6498,11.1322,36.2857
63.21,13.385,9.88367,36.8403
63.22,13.0168,8.59512,37.1826
63.23,12.5517,7.30747,37.3105
63.24,12.0002,6.05954,37.2324
63.25,11.3754,4.88518,36.9653
63.26,10.6928,3.81113,36.5331
63.27,9.96907,2.85581,35.9636
63.28,9.22096,2.02923,35.2859
63.29,8.4646,1.33364,34.5283
63.3,7.71464,0.764875,33.7163
63.31,6.98372,0.313981,32.872
63.32,6.28226,-0.0311304,32.0131
63.33,5.61828,-0.284194,31.1531
63.34,4.99751,-0.459379,30.3022
63.35,4.4236,-0.570391,29.467
63.36,3.89838,-0.629879,28.6519
63.37,3.42214,-0.64909,27.8593
63.38,2.99397,-0.637729,27.0904
63.39,2.61202,-0.603949,26.3452
63.4,2.27379,-0.554438,25.6232
63.41,1.97634,-0.494552,24.9239
63.42,1.71648,-0.428481,24.2461
63.43,1.49089,-0.359416,23.5889
63.44,1.29629,-0.289709,22.9513
63.45,1.12949,-0.221023,22.3324
63.46,0.987456,-0.154466,21.7314
63.47,0.86736,-0.0907029,21.1474
63.48,0.766599,-0.0300568,20.5799
63.49,0.682814,0.0274132,20.0281
63.5,0.613885,0.081844,19.4915
63.51,0.55793,0.133516,18.9697
63.52,0.513294,0.18281,18.462
63.53,0.478537,0.230176,17.9682
63.54,0.452416,0.276109,17.4877
63.55,0.433874,0.321132,17.0203
63.56,0.422017,0.365782,16.5655
63.57,0.416103,0.410603,16.1231
63.58,0.415524,0.456145,15.6927
63.59,0.419796,0.502957,15.2741
63.6,0.428542,0.551593,14.8668
63.61,0.441484,0.602613,14.4708
63.62,0.45843,0.656585,14.0856
63.63,0.47927,0.714094,13.7112
63.64,0.503967,0.775743,13.3471
63.65,0.53255,0.842163,12.9933
63.66,0.565112,0.914018,12.6496
63.67,0.601807,0.992014,12.3158
63.68,0.642845,1.07691,11.9917
63.69,0.688495,1.16951,11.6773
63.7,0.739084,1.2707,11.3724
63.71,0.794994,1.38144,11.0771
63.72,0.856671,1.50276,10.7913
63.73,0.924621,1.63582,10.515
63.74,0.999418,1.78186,10.2484
63.75,1.08171,1.94226,9.99162
63.76,1.17221,2.11851,9.74495
63.77,1.27174,2.31228,9.50874
63.78,1.38117,2.52538,9.28346
63.79,1.50151,2.75981,9.06971
63.8,1.63385,3.01774,8.86829
63.81,1.77939,3.30156,8.68017
63.82,1.93948,3.61388,8.50658
63.83,2.11558,3.95753,8.34904
63.84,2.3093,4.33557,8.20942
63.85,2.5224,4.75131,8.09003
63.86,2.75682,5.20829,7.99366
63.87,3.01464,5.71025,7.92373
63.88,3.29814,6.26112,7.88438
63.89,3.60976,6.86497,7.88061
63.9,3.95211,7.52588,7.91846
63.91,4.32797,8.24787,8.00517
63.92,4.74023,9.03469,8.14938
63.93,5.19188,9.88957,8.36139
63.94,5.68594,10.8149,8.65333
63.95,6.22536,11.8118,9.03943
63.96,6.81289,12.8794,9.53618
63.97,7.4509,14.0141,10.1625
63.98,8.14116,15.209,10.9395
63.99,8.8845,16.4521,11.8907
64,9.68038,17.7251,13.0411
64.01,10.5265,19.0023,14.416
64.02,11.4179,20.2484,16.04
64.03,12.3466,21.4174,17.9336
64.04,13.3006,22.4512,20.1106
64.05,14.2629,23.2802,22.5727
64.06,15.2113,23.8242,25.3049
64.07,16.1171,23.9967,28.2688
64.08,16.9458,23.712,31.3982
64.09,17.6574,22.895,34.5951
64.1,18.2083,21.4945,37.7309
64.11,18.5539,19.4978,40.6531
64.12,18.6532,16.9424,43.1993
64.13,18.4732,13.9228,45.2177
64.14,17.9947,10.5862,46.5907
64.15,17.2155,7.11772,47.2566
64.16,16.1535,3.71444,47.2216
64.17,14.8453,0.556571,46.559
64.18,13.3425,-2.21799,45.3943
64.19,11.706,-4.52817,43.8803
64.2,9.99865,-6.35094,42.1715
64.21,8.27915,-7.71118,40.4031
64.22,6.59744,-8.6657,38.6787
64.23,4.9922,-9.28666,37.0675
64.24,3.49048,-9.64827,35.6081
64.25,2.10867,-9.81819,34.3153
64.26,0.854309,-9.85336,33.1876
64.27,-0.271825,-9.79887,32.2136
64.28,-1.27379,-9.68888,31.377
64.29,-2.15881,-9.54827,30.6601
64.3,-2.93597,-9.3946,30.0456
64.31,-3.61523,-9.23982,29.5175
64.32,-4.20677,-9.09182,29.0622
64.33,-4.72054,-8.95554,28.6677
64.34,-5.16593,-8.83386,28.3243
64.35,-5.55169,-8.72824,28.0238
64.36,-5.88577,-8.63919,27.7597
64.37,-6.17535,-8.56658,27.5268
64.38,-6.42684,-8.50985,27.3207
64.39,-6.64591,-8.4682,27.1382
64.4,-6.83756,-8.44066,26.9765
64.41,-7.00616,-8.42616,26.8335
64.42,-7.1555,-8.42361,26.7077
64.43,-7.28887,-8.43189,26.5977
64.44,-7.40908,-8.44987,26.5025
64.45,-7.51855,-8.47645,26.4215
64.46,-7.61929,-8.51054,26.3539
64.47,-7.71302,-8.55106,26.2993
64.48,-7.80116,-8.59696,26.2573
64.49,-7.88486,-8.6472,26.2276
64.5,-7.96503,-8.70074,26.2099
64.51,-8.04241,-8.75659,26.204
64.52,-8.11752,-8.81376,26.2095
64.53,-8.19074,-8.87125,26.2261
64.54,-8.26231,-8.92812,26.2535
64.55,-8.33234,-8.98342,26.2913
64.56,-8.40081,-9.03622,26.3389
64.57,-8.46764,-9.08565,26.396
64.58,-8.53263,-9.13085,26.4617
64.59,-8.59555,-9.17099,26.5356
64.6,-8.65607,-9.20533,26.6166
64.61,-8.71384,-9.23316,26.7041
64.62,-8.76845,-9.25385,26.797
64.63,-8.8195,-9.26686,26.8944
64.64,-8.86655,-9.27173,26.995
64.65,-8.90917,-9.26811,27.0977
64.66,-8.94692,-9.25575,27.2013
64.67,-8.9794,-9.23455,27.3046
64.68,-9.00623,-9.2045,27.4062
64.69,-9.02708,-9.16574,27.5048
64.7,-9.04167,-9.11855,27.5992
64.71,-9.04975,-9.06333,27.6881
64.72,-9.05118,-9.0006,27.7704
64.73,-9.04586,-8.93103,27.8449
64.74,-9.03378,-8.85537,27.9106
64.75,-9.01502,-8.77449,27.9666
64.76,-8.98972,-8.68934,28.012
64.77,-8.95813,-8.60092,28.0464
64.78,-8.92056,-8.51031,28.0691
64.79,-8.87742,-8.41858,28.0798
64.8,-8.82916,-8.32686,28.0783
64.81,-8.77633,-8.23622,28.0647
64.82,-8.71953,-8.14774,28.039
64.83,-8.65939,-8.06244,28.0016
64.84,-8.59661,-7.98127,27.9528
64.85,-8.5319,-7.90514,27.8932
64.86,-8.46598,-7.83485,27.8235
64.87,-8.3996,-7.77113,27.7444
64.88,-8.33351,-7.71461,27.6569
64.89,-8.26842,-7.66581,27.5618
64.9,-8.20504,-7.62518,27.4601
64.91,-8.14406,-7.59307,27.353
64.92,-8.08611,-7.56972,27.2414
64.93,-8.0318,-7.55529,27.1265
64.94,-7.98168,-7.54987,27.0093
64.95,-7.93627,-7.55346,26.8911
64.96,-7.89601,-7.56599,26.7729
64.97,-7.8613,-7.58733,26.6558
64.98,-7.83249,-7.61728,26.5408
64.99,-7.80985,-7.65559,26.4291
65,-7.79363,-7.70195,26.3217
65.01,-7.78399,-7.756,26.2196
65.02,-7.78104,-7.81733,26.1236
65.03,-7.78486,-7.8855,26.0348
65.04,-7.79544,-7.96,25.954
65.05,-7.81275,-8.0403,25.8821
65.06,-7.83668,-8.12579,25.8197
65.07,-7.86709,-8.21584,25.7678
65.08,-7.90377,-8.30976,25.7268
65.09,-7.94647,-8.40682,25.6973
65.1,-7.99488,-8.50623,25.68
65.11,-8.04866,-8.60715,25.6753
65.12,-8.1074,-8.70869,25.6834
65.13,-8.17064,-8.80993,25.7047
65.14,-8.23787,-8.90987,25.7392
65.15,-8.30855,-9.0075,25.7871
65.16,-8.38205,-9.10176,25.8481
65.17,-8.45775,-9.19156,25.9221
65.18,-8.53492,-9.27581,26.0087
65.19,-8.61284,-9.3534,26.1073
65.2,-8.69073,-9.42323,26.2172
65.21,-8.76776,-9.48424,26.3377
65.22,-8.84312,-9.5354,26.4675
65.23,-8.91592,-9.57577,26.6056
65.24,-8.98532,-9.60447,26.7506
65.25,-9.05044,-9.62077,26.901
65.26,-9.11042,-9.62404,27.0552
65.27,-9.16444,-9.61382,27.2113
65.28,-9.2117,-9.58985,27.3675
65.29,-9.25147,-9.55203,27.5218
65.3,-9.28308,-9.50049,27.6724
65.31,-9.30595,-9.43558,27.8171
65.32,-9.31958,-9.35785,27.9541
65.33,-9.3236,-9.26811,28.0814
65.34,-9.31777,-9.16734,28.1972
65.35,-9.30195,-9.05674,28.3
65.36,-9.27616,-8.93767,28.3882
65.37,-9.24056,-8.81165,28.4606
65.38,-9.19545,-8.68031,28.5162
65.39,-9.14127,-8.54536,28.5542
65.4,-9.0786,-8.40857,28.574
65.41,-9.00813,-8.27169,28.5754
65.42,-8.93068,-8.13647,28.5584
65.43,-8.84715,-8.00457,28.5233
65.44,-8.75854,-7.87759,28.4706
65.45,-8.66589,-7.757,28.401
65.46,-8.5703,-7.64411,28.3154
65.47,-8.47289,-7.54012,28.215
65.48,-8.37479,-7.44603,28.1009
65.49,-8.27711,-7.3627,27.9745
65.5,-8.18094,-7.29083,27.8372
65.51,-8.08733,-7.23094,27.6906
65.52,-7.99726,-7.18341,27.5362
65.53,-7.91167,-7.14849,27.3756
65.54,-7.8314,-7.12629,27.2103
65.55,-7.75725,-7.11683,27.042
65.56,-7.68989,-7.11999,26.8721
65.57,-7.62996,-7.1356,26.7022
65.58,-7.57796,-7.16341,26.5337
65.59,-7.53437,-7.20309,26.3682
65.6,-7.49953,-7.25426,26.2069
65.61,-7.47373,-7.31651,26.0513
65.62,-7.4572,-7.38934,25.9027
65.63,-7.45006,-7.47226,25.7623
65.64,-7.45239,-7.56471,25.6313
65.65,-7.46421,-7.6661,25.511
65.66,-7.48544,-7.77577,25.4024
65.67,-7.51597,-7.89304,25.3065
65.68,-7.55563,-8.01717,25.2245
65.69,-7.60417,-8.14736,25.1573
65.7,-7.6613,-8.28272,25.1057
65.71,-7.72665,-8.42233,25.0706
65.72,-7.79982,-8.56517,25.0527
65.73,-7.88031,-8.71012,25.0527
65.74,-7.96758,-8.856,25.0711
65.75,-8.06102,-9.00153,25.1084
65.76,-8.15993,-9.14533,25.1647
65.77,-8.26357,-9.28594,25.2403
65.78,-8.37109,-9.42181,25.335
65.79,-8.4816,-9.55132,25.4487
65.8,-8.5941,-9.67281,25.5808
65.81,-8.70755,-9.78454,25.7307
65.82,-8.82082,-9.8848,25.8974
65.83,-8.93272,-9.97185,26.0796
65.84,-9.042,-10.044,26.2759
65.85,-9.14739,-10.0998,26.4844
65.86,-9.24755,-10.1376,26.7031
65.87,-9.34116,-10.1562,26.9297
65.88,-9.42688,-10.1547,27.1614
65.89,-9.50342,-10.132,27.3955
65.9,-9.56953,-10.088,27.629
65.91,-9.62406,-10.0222,27.8588
65.92,-9.66593,-9.93517,28.0815
65.93,-9.69425,-9.8274,28.2941
65.94,-9.70825,-9.69998,28.4933
65.95,-9.70738,-9.55437,28.6761
65.96,-9.69129,-9.39239,28.8397
65.97,-9.65986,-9.21621,28.9816
65.98,-9.6132,-9.02829,29.0996
65.99,-9.55168,-8.83132,29.192
66,-9.47592,-8.62814,29.2574
66.01,-9.38676,-8.42168,29.295
66.02,-9.28526,-8.21488,29.3043
66.03,-9.17269,-8.0106,29.2856
66.04,-9.05047,-7.81158,29.2392
66.05,-8.92018,-7.62036,29.1661
66.06,-8.78347,-7.43924,29.0676
66.07,-8.6421,-7.27023,28.9453
66.08,-8.49782,-7.11507,28.801
66.09,-8.35239,-6.97515,28.6367
66.1,-8.20755,-6.8516,28.4548
66.11,-8.06494,-6.74523,28.2573
66.12,-7.92615,-6.65658,28.0468
66.13,-7.79263,-6.58595,27.8254
66.14,-7.66572,-6.53344,27.5954
66.15,-7.54664,-6.49895,27.3592
66.16,-7.43645,-6.48224,27.1189
66.17,-7.33609,-6.48294,26.8765
66.18,-7.24637,-6.50062,26.6342
66.19,-7.16794,-6.53475,26.3938
66.2,-7.10134,-6.58478,26.1572
66.21,-7.04702,-6.65013,25.9261
66.22,-7.00528,-6.73017,25.7023
66.23,-6.97634,-6.8243,25.4873
66.24,-6.96035,-6.93189,25.2827
66.25,-6.95736,-7.0523,25.09
66.26,-6.96734,-7.1849,24.9107
66.27,-6.99022,-7.32901,24.7462
66.28,-7.02585,-7.48394,24.5979
66.29,-7.07403,-7.64895,24.4671
66.3,-7.1345,-7.82325,24.3552
66.31,-7.20693,-8.00597,24.2634
66.32,-7.29097,-8.19616,24.193
66.33,-7.38617,-8.39274,24.1452
66.34,-7.49203,-8.59455,24.1211
66.35,-7.60798,-8.80024,24.1218
66.36,-7.73337,-9.00833,24.1482
66.37,-7.86746,-9.21716,24.2011
66.38,-8.00941,-9.4249,24.2813
66.39,-8.15828,-9.62952,24.3893
66.4,-8.31301,-9.82879,24.5252
66.41,-8.47243,-10.0203,24.689
66.42,-8.63522,-10.2015,24.8806
66.43,-8.79995,-10.3697,25.0991
66.44,-8.96505,-10.5221,25.3436
66.45,-9.1288,-10.6557,25.6124
66.46,-9.28938,-10.7676,25.9036
66.47,-9.44485,-10.8551,26.2146
66.48,-9.59317,-10.9155,26.5424
66.49,-9.73224,-10.9463,26.8835
66.5,-9.85993,-10.9455,27.2337
66.51,-9.97411,-10.9115,27.5884
66.52,-10.0727,-10.8431,27.9428
66.53,-10.1537,-10.7399,28.2916
66.54,-10.2154,-10.6022,28.6294
66.55,-10.256,-10.431,28.9506
66.56,-10.2744,-10.2282,29.2499
66.57,-10.2696,-9.99635,29.5221
66.58,-10.2408,-9.73878,29.7626
66.59,-10.188,-9.45949,29.9673
66.6,-10.1114,-9.16299,30.1328
66.61,-10.0117,-8.85416,30.2563
66.62,-9.88994,-8.53815,30.3363
66.63,-9.74777,-8.22012,30.372
66.64,-9.5871,-7.90513,30.3633
66.65,-9.41021,-7.59797,30.3112
66.66,-9.21961,-7.30303,30.2174
66.67,-9.01804,-7.02417,30.0843
66.68,-8.80835,-6.76467,29.9146
66.69,-8.59341,-6.52719,29.7117
66.7,-8.37611,-6.31376,29.4792
66.71,-8.15921,-6.12578,29.2206
66.72,-7.94535,-5.96412,28.9398
66.73,-7.73698,-5.82914,28.6405
66.74,-7.53633,-5.72075,28.3262
66.75,-7.34539,-5.63855,28.0003
66.76,-7.16588,-5.58186,27.6661
66.77,-6.99929,-5.54981,27.3267
66.78,-6.84684,-5.5414,26.9847
66.79,-6.70955,-5.55557,26.6428
66.8,-6.58818,-5.59126,26.3034
66.81,-6.48334,-5.6474,25.9687
66.82,-6.39542,-5.723,25.6407
66.83,-6.3247,-5.81713,25.3213
66.84,-6.27132,-5.92894,25.0125
66.85,-6.23531,-6.05765,24.7158
66.86,-6.21663,-6.20257,24.433
66.87,-6.21515,-6.36309,24.1657
66.88,-6.23071,-6.53864,23.9155
66.89,-6.26309,-6.7287,23.684
66.9,-6.31206,-6.93274,23.4728
66.91,-6.37734,-7.15026,23.2835
66.92,-6.45863,-7.38069,23.1178
66.93,-6.5556,-7.62342,22.9773
66.94,-6.6679,-7.87772,22.8638
66.95,-6.79514,-8.14274,22.779
66.96,-6.93687,-8.41746,22.7246
66.97,-7.09258,-8.70065,22.7024
66.98,-7.26171,-8.99083,22.7141
66.99,-7.44356,-9.28624,22.7615
67,-7.63736,-9.5848,22.8462
67.01,-7.84217,-9.88406,22.9696
67.02,-8.05692,-10.1812,23.133
67.03,-8.28033,-10.473,23.3375
67.04,-8.51093,-10.7557,23.5836
67.05,-8.74702,-11.0254,23.8715
67.06,-8.98663,-11.2775,24.201
67.07,-9.22757,-11.5073,24.5709
67.08,-9.46733,-11.7096,24.9796
67.09,-9.70315,-11.8793,25.4243
67.1,-9.93203,-12.0111,25.9014
67.11,-10.1507,-12.0999,26.4061
67.12,-10.3557,-12.1409,26.9328
67.13,-10.5434,-12.13,27.4746
67.14,-10.7103,-12.0637,28.0236
67.15,-10.8526,-11.9399,28.5711
67.16,-10.967,-11.7577,29.1077
67.17,-11.0501,-11.5174,29.6235
67.18,-11.0993,-11.2214,30.1086
67.19,-11.1121,-10.8734,30.5535
67.2,-11.087,-10.4789,30.9489
67.21,-11.0231,-10.045,31.2871
67.22,-10.9202,-9.5799,31.5614
67.23,-10.7792,-9.09275,31.767
67.24,-10.6019,-8.59328,31.9006
67.25,-10.3906,-8.09131,31.9613
67.26,-10.1488,-7.59632,31.9497
67.27,-9.88035,-7.11712,31.8682
67.28,-9.58974,-6.66148,31.7209
67.29,-9.28177,-6.23592,31.5127
67.3,-8.96144,-5.84557,31.2499
67.31,-8.63374,-5.49412,30.9389
67.32,-8.30354,-5.1839,30.5864
67.33,-7.97545,-4.91596,30.1993
67.34,-7.65368,-4.69027,29.784
67.35,-7.34201,-4.5059,29.3465
67.36,-7.04374,-4.36126,28.8925
67.37,-6.76162,-4.25425,28.4269
67.38,-6.49792,-4.18248,27.9542
67.39,-6.2544,-4.14344,27.4781
67.4,-6.03239,-4.1346,27.0021
67.41,-5.8328,-4.15355,26.5291
67.42,-5.65619,-4.19802,26.0616
67.43,-5.50283,-4.26602,25.6018
67.44,-5.37276,-4.35578,25.1516
67.45,-5.2658,-4.46581,24.7127
67.46,-5.18166,-4.5949,24.2867
67.47,-5.11995,-4.74209,23.8751
67.48,-5.08021,-4.90668,23.4793
67.49,-5.06196,-5.08818,23.1005
67.5,-5.06472,-5.2863,22.7403
67.51,-5.08802,-5.5009,22.3999
67.52,-5.13145,-5.73197,22.0809
67.53,-5.1946,-5.97963,21.7847
67.54,-5.27717,-6.24401,21.5131
67.55,-5.37885,-6.5253,21.2677
67.56,-5.49942,-6.82366,21.0504
67.57,-5.63869,-7.13918,20.8634
67.58,-5.7965,-7.47186,20.7088
67.59,-5.9727,-7.82152,20.5891
67.6,-6.16714,-8.18777,20.5068
67.61,-6.37965,-8.56991,20.4647
67.62,-6.61001,-8.96692,20.4657
67.63,-6.85788,-9.37732,20.5129
67.64,-7.12285,-9.79911,20.6095
67.65,-7.40432,-10.2297,20.7586
67.66,-7.70146,-10.6657,20.9635
67.67,-8.01322,-11.1032,21.2272
67.68,-8.33819,-11.537,21.5525
67.69,-8.67462,-11.9614,21.9417
67.7,-9.02029,-12.3693,22.3964
67.71,-9.37251,-12.753,22.9176
67.72,-9.72804,-13.1036,23.5046
67.73,-10.0831,-13.4114,24.1558
67.74,-10.4331,-13.6662,24.8675
67.75,-10.7731,-13.8573,25.634
67.76,-11.0975,-13.9742,26.4473
67.77,-11.4,-14.0069,27.2971
67.78,-11.6742,-13.9467,28.1703
67.79,-11.9132,-13.7865,29.0517
67.8,-12.1102,-13.5221,29.9237
67.81,-12.2587,-13.152,30.7675
67.82,-12.3527,-12.6789,31.5633
67.83,-12.387,-12.1091,32.2914
67.84,-12.3577,-11.4531,32.9335
67.85,-12.2626,-10.7253,33.4733
67.86,-12.1009,-9.94297,33.898
67.87,-11.874,-9.12575,34.1987
67.88,-11.5849,-8.29431,34.3712
67.89,-11.2389,-7.46915,34.4158
67.9,-10.8424,-6.6694,34.3371
67.91,-10.4035,-5.91184,34.1436
67.92,-9.93112,-5.21007,33.8466
67.93,-9.4346,-4.57416,33.4595
67.94,-8.92343,-4.01052,32.9965
67.95,-8.40673,-3.52211,32.4719
67.96,-7.89301,-3.10889,31.8992
67.97,-7.38986,-2.76834,31.2909
67.98,-6.90381,-2.4961,30.6579
